trip_month,cohort_month,trip_year,trip_month_num,pickup_location_id,total_trips,avg_fare,total_revenue,avg_tip
2022-03-01,2022-03-01,2022,3,209,5319,16.61,124721.93,3
2022-03-01,2022-03-01,2022,3,236,150768,10.47,2465736.24,2.18
2022-03-01,2022-03-01,2022,3,114,42956,11.69,769073.03,2.44
2022-03-01,2022-03-01,2022,3,146,1924,14.92,37657.45,2.02
2022-03-01,2022-03-01,2022,3,141,95855,10.37,1552898.48,2.11
2022-03-01,2022-03-01,2022,3,81,59,33.09,2163.47,0.28
2022-03-01,2022-03-01,2022,3,151,33112,11.57,551497.94,2.16
2022-03-01,2022-03-01,2022,3,43,58606,11.16,999789.15,2.26
2022-03-01,2022-03-01,2022,3,181,1427,19.25,35658.88,3.35
2022-03-01,2022-03-01,2022,3,48,111255,11.65,1983358.27,2.27
2022-03-01,2022-03-01,2022,3,232,4299,15.87,96207.04,2.79
2022-03-01,2022-03-01,2022,3,196,130,31.65,5099.85,3.96
2022-03-01,2022-03-01,2022,3,202,102,21.05,2716.07,3.31
2022-03-01,2022-03-01,2022,3,152,2894,13.55,50601.53,1.74
2022-03-01,2022-03-01,2022,3,31,12,34.58,592.33,9.88
2022-03-01,2022-03-01,2022,3,112,658,18.33,16189.64,3.38
2022-03-01,2022-03-01,2022,3,130,271,44.34,15171.35,5.45
2022-03-01,2022-03-01,2022,3,93,308,52.67,21114.15,8.52
2022-03-01,2022-03-01,2022,3,56,119,40.49,6040.41,4.71
2022-03-01,2022-03-01,2022,3,169,90,28.72,2927.2,0.81
2022-03-01,2022-03-01,2022,3,222,80,43.34,3779.92,0.65
2022-03-01,2022-03-01,2022,3,159,154,19.89,3485.4,0.69
2022-03-01,2022-03-01,2022,3,118,11,30.32,430.65,1.8
2022-03-01,2022-03-01,2022,3,220,98,24.32,2795.77,1.27
2022-03-01,2022-03-01,2022,3,212,48,26.47,1417.09,0.56
2022-03-01,2022-03-01,2022,3,69,130,21.46,3125.35,0.66
2022-03-01,2022-03-01,2022,3,168,315,19.5,7313.29,1.45
2022-03-01,2022-03-01,2022,3,54,63,23.69,1966.11,4.2
2022-03-01,2022-03-01,2022,3,29,63,44.27,3170.26,1.38
2022-03-01,2022-03-01,2022,3,121,43,28.03,1358.6,1.28
2022-03-01,2022-03-01,2022,3,259,38,41.91,1777.21,0.08
2022-03-01,2022-03-01,2022,3,15,16,36.66,661.9,0.76
2022-03-01,2022-03-01,2022,3,120,10,83.79,1020.92,14.15
2022-03-01,2022-03-01,2022,3,248,40,26.64,1185.05,0.16
2022-03-01,2022-03-01,2022,3,183,29,32.94,1064.78,0.02
2022-03-01,2022-03-01,2022,3,67,29,37.7,1253.94,0.79
2022-03-01,2022-03-01,2022,3,19,16,49.61,814.66,0.22
2022-03-01,2022-03-01,2022,3,115,3,8.68,43.45,5
2022-03-01,2022-03-01,2022,3,9,13,33.1,481.48,0.62
2022-03-01,2022-03-01,2022,3,111,2,27.85,73.35,1.28
2022-03-01,2022-03-01,2022,3,73,5,28.64,163.57,3.07
2022-03-01,2022-03-01,2022,3,176,1,67.2,81.1,0
2022-03-01,2022-03-01,2022,3,187,2,39.1,117.41,1.28
2022-03-01,2022-03-01,2022,3,142,115568,10.61,1916672.87,2.23
2022-03-01,2022-03-01,2022,3,100,60837,11.66,1083354.7,2.18
2022-03-01,2022-03-01,2022,3,4,4228,13.9,85935.89,2.69
2022-03-01,2022-03-01,2022,3,140,74982,11.58,1317569.3,2.25
2022-03-01,2022-03-01,2022,3,87,18079,17.09,437478.23,3.2
2022-03-01,2022-03-01,2022,3,26,116,25.43,3170.28,0.23
2022-03-01,2022-03-01,2022,3,45,4374,15.21,94045.81,2.57
2022-03-01,2022-03-01,2022,3,262,47964,11.46,843119.29,2.33
2022-03-01,2022-03-01,2022,3,197,210,43.76,10929.63,3.97
2022-03-01,2022-03-01,2022,3,47,88,26.41,2569.48,0.28
2022-03-01,2022-03-01,2022,3,234,97998,10.81,1657997.66,2.28
2022-03-01,2022-03-01,2022,3,50,25969,11.63,457519.96,2.2
2022-03-01,2022-03-01,2022,3,193,629,17.25,13047.27,1.18
2022-03-01,2022-03-01,2022,3,153,33,22.77,818.34,0.16
2022-03-01,2022-03-01,2022,3,255,1319,19.04,33516.6,3.64
2022-03-01,2022-03-01,2022,3,256,1314,18.47,32197.84,3.28
2022-03-01,2022-03-01,2022,3,37,322,23.01,9155.3,3.04
2022-03-01,2022-03-01,2022,3,17,371,20.76,9227.57,2.24
2022-03-01,2022-03-01,2022,3,218,93,32.77,3297.93,0.33
2022-03-01,2022-03-01,2022,3,213,160,30.76,5627.21,0.46
2022-03-01,2022-03-01,2022,3,241,80,29.41,2603.63,0.38
2022-03-01,2022-03-01,2022,3,173,43,22.21,1115.75,1.33
2022-03-01,2022-03-01,2022,3,235,146,35.26,5703.85,0.14
2022-03-01,2022-03-01,2022,3,72,130,31.31,4344.32,0.51
2022-03-01,2022-03-01,2022,3,198,80,23.5,2211.71,2.18
2022-03-01,2022-03-01,2022,3,18,62,31.39,2178.41,0.93
2022-03-01,2022-03-01,2022,3,22,41,34.99,1585.23,0.47
2022-03-01,2022-03-01,2022,3,38,64,48.6,3309.12,0.61
2022-03-01,2022-03-01,2022,3,133,71,26.07,2219.85,2.23
2022-03-01,2022-03-01,2022,3,128,13,20.56,366.18,4.26
2022-03-01,2022-03-01,2022,3,180,21,40.82,1055.23,6.65
2022-03-01,2022-03-01,2022,3,150,15,73.9,1231.15,1.89
2022-03-01,2022-03-01,2022,3,44,19,58.24,1273.16,0.53
2022-03-01,2022-03-01,2022,3,30,1,73,80.35,0
2022-03-01,2022-03-01,2022,3,27,1,45.2,50.9,0
2022-03-01,2022-03-01,2022,3,2,1,52,74.2,12.35
2022-03-01,2022-03-01,2022,3,238,76564,11.16,1299021.29,2.25
2022-03-01,2022-03-01,2022,3,246,50934,11.83,920296.53,2.39
2022-03-01,2022-03-01,2022,3,205,138,36.18,5330.23,0.19
2022-03-01,2022-03-01,2022,3,136,81,36.54,3330.68,0.56
2022-03-01,2022-03-01,2022,3,107,86381,10.99,1478900.93,2.28
2022-03-01,2022-03-01,2022,3,263,75150,10.81,1261438.97,2.2
2022-03-01,2022-03-01,2022,3,88,9338,17.79,231781.05,3.09
2022-03-01,2022-03-01,2022,3,161,150587,11.47,2683476.26,2.38
2022-03-01,2022-03-01,2022,3,231,48885,13.8,991822.01,2.7
2022-03-01,2022-03-01,2022,3,264,34503,20.03,979344.75,3.73
2022-03-01,2022-03-01,2022,3,139,97,40.63,4352.17,1.06
2022-03-01,2022-03-01,2022,3,247,237,20.13,5582.61,0.87
2022-03-01,2022-03-01,2022,3,155,65,36.29,2604.48,0.91
2022-03-01,2022-03-01,2022,3,144,28729,12.65,540737.1,2.44
2022-03-01,2022-03-01,2022,3,237,166536,9.77,2581844.92,2.04
2022-03-01,2022-03-01,2022,3,24,11570,12.4,203709.23,2.34
2022-03-01,2022-03-01,2022,3,92,100,31.48,3682.51,1.71
2022-03-01,2022-03-01,2022,3,66,940,20,24418.2,3.3
2022-03-01,2022-03-01,2022,3,223,730,28.12,27597.12,4.49
2022-03-01,2022-03-01,2022,3,194,112,45.96,7118.03,8.29
2022-03-01,2022-03-01,2022,3,80,601,21.91,17177.39,3.97
2022-03-01,2022-03-01,2022,3,200,51,32.99,1929.53,1.51
2022-03-01,2022-03-01,2022,3,165,98,28.03,2969.66,0.68
2022-03-01,2022-03-01,2022,3,51,180,35.87,7038.53,0.19
2022-03-01,2022-03-01,2022,3,35,143,28.05,4292.96,0.34
2022-03-01,2022-03-01,2022,3,177,119,27.43,3641.73,1.42
2022-03-01,2022-03-01,2022,3,252,19,30.7,683.91,3.7
2022-03-01,2022-03-01,2022,3,185,52,33.09,1977.02,0.72
2022-03-01,2022-03-01,2022,3,76,212,32.05,7371.56,0.53
2022-03-01,2022-03-01,2022,3,126,47,23.16,1275.22,1.96
2022-03-01,2022-03-01,2022,3,60,41,25.52,1189.45,0.32
2022-03-01,2022-03-01,2022,3,182,83,24.83,2297.19,0.08
2022-03-01,2022-03-01,2022,3,94,41,26.01,1157.69,0.46
2022-03-01,2022-03-01,2022,3,149,28,36.2,1101.9,0
2022-03-01,2022-03-01,2022,3,102,37,18.37,819.6,2.41
2022-03-01,2022-03-01,2022,3,32,56,32.52,2078.04,0.97
2022-03-01,2022-03-01,2022,3,124,24,45.96,1319.51,4.45
2022-03-01,2022-03-01,2022,3,34,75,20.2,1950.46,3.25
2022-03-01,2022-03-01,2022,3,253,6,66.75,503.8,12.98
2022-03-01,2022-03-01,2022,3,192,19,40.53,877.58,3.6
2022-03-01,2022-03-01,2022,3,5,41,68,3401.55,0
2022-04-01,2022-04-01,2022,4,142,117320,10.91,1988104.36,2.26
2022-04-01,2022-04-01,2022,4,231,52649,14.11,1084351.14,2.7
2022-04-01,2022-04-01,2022,4,230,111245,13.86,2304430.85,2.6
2022-04-01,2022-04-01,2022,4,107,84700,11.35,1487165.6,2.34
2022-04-01,2022-04-01,2022,4,164,76772,12.27,1440113.11,2.4
2022-04-01,2022-04-01,2022,4,43,63733,11.5,1108905.61,2.27
2022-04-01,2022-04-01,2022,4,255,2276,18.71,57371.84,3.58
2022-04-01,2022-04-01,2022,4,71,97,25.62,2786.99,1.12
2022-04-01,2022-04-01,2022,4,226,2426,22.55,70034.96,3.22
2022-04-01,2022-04-01,2022,4,38,63,43.39,2875.09,0.59
2022-04-01,2022-04-01,2022,4,55,102,46.96,5162.8,0.42
2022-04-01,2022-04-01,2022,4,218,80,32.89,2872.97,0.36
2022-04-01,2022-04-01,2022,4,256,1750,19.25,44723.26,3.55
2022-04-01,2022-04-01,2022,4,262,47549,11.77,855123.1,2.39
2022-04-01,2022-04-01,2022,4,74,9729,12.38,159064.18,1.52
2022-04-01,2022-04-01,2022,4,207,70,29.5,2650.09,4.5
2022-04-01,2022-04-01,2022,4,197,211,42.2,10402.47,3.46
2022-04-01,2022-04-01,2022,4,81,39,35.39,1506.63,0.27
2022-04-01,2022-04-01,2022,4,135,58,27.63,1887.71,2.43
2022-04-01,2022-04-01,2022,4,227,43,30.84,1518.39,1.88
2022-04-01,2022-04-01,2022,4,232,5011,15.92,112275.81,2.77
2022-04-01,2022-04-01,2022,4,17,394,21.56,10345,2.8
2022-04-01,2022-04-01,2022,4,116,3508,15.32,68850.3,2.04
2022-04-01,2022-04-01,2022,4,40,624,18.77,15992.41,3.51
2022-04-01,2022-04-01,2022,4,97,1734,18.09,40504.07,2.99
2022-04-01,2022-04-01,2022,4,93,380,50.54,25493.22,8.43
2022-04-01,2022-04-01,2022,4,82,280,28.23,10098.77,3.49
2022-04-01,2022-04-01,2022,4,95,278,28.63,9485.58,2.79
2022-04-01,2022-04-01,2022,4,168,311,19.02,7048.08,1.41
2022-04-01,2022-04-01,2022,4,225,347,23.71,9779.92,2.69
2022-04-01,2022-04-01,2022,4,201,24,62.06,1717.9,3.13
2022-04-01,2022-04-01,2022,4,182,77,26.24,2310.59,0.43
2022-04-01,2022-04-01,2022,4,128,24,23.62,666.74,1.81
2022-04-01,2022-04-01,2022,4,159,160,17.35,3117.97,0.51
2022-04-01,2022-04-01,2022,4,121,61,26.74,1852.21,1.13
2022-04-01,2022-04-01,2022,4,183,19,22.08,469.53,0.51
2022-04-01,2022-04-01,2022,4,94,42,27.38,1284.05,1.35
2022-04-01,2022-04-01,2022,4,118,13,49.08,849.15,1.28
2022-04-01,2022-04-01,2022,4,18,71,30.17,2433.18,1.24
2022-04-01,2022-04-01,2022,4,77,43,29.44,1367.77,0.42
2022-04-01,2022-04-01,2022,4,253,12,54.42,812.6,9.23
2022-04-01,2022-04-01,2022,4,160,47,39.76,2255.19,5.14
2022-04-01,2022-04-01,2022,4,153,25,20.98,577.01,0.67
2022-04-01,2022-04-01,2022,4,222,62,41.62,2799.01,1.18
2022-04-01,2022-04-01,2022,4,54,51,21.59,1420.73,3.37
2022-04-01,2022-04-01,2022,4,203,63,38.34,2640.58,0.57
2022-04-01,2022-04-01,2022,4,185,59,28.1,1899.63,1.58
2022-04-01,2022-04-01,2022,4,248,31,34.27,1184.79,0.81
2022-04-01,2022-04-01,2022,4,150,20,31.55,771.48,3.35
2022-04-01,2022-04-01,2022,4,57,5,44.1,267.8,3.79
2022-04-01,2022-04-01,2022,4,200,36,35.65,1489.95,1.71
2022-04-01,2022-04-01,2022,4,53,18,35.27,758.66,1.85
2022-04-01,2022-04-01,2022,4,2,3,52,205.9,6.78
2022-04-01,2022-04-01,2022,4,58,1,6,9.8,3
2022-04-01,2022-04-01,2022,4,158,27352,13.21,542649.48,2.73
2022-04-01,2022-04-01,2022,4,239,104085,11.12,1795276.54,2.35
2022-04-01,2022-04-01,2022,4,229,74629,10.69,1240632.25,2.18
2022-04-01,2022-04-01,2022,4,236,150860,10.64,2497976.46,2.21
2022-04-01,2022-04-01,2022,4,87,19982,17.62,497417.12,3.3
2022-04-01,2022-04-01,2022,4,249,73017,11.78,1316182.53,2.49
2022-04-01,2022-04-01,2022,4,234,92359,11.2,1600198.87,2.31
2022-04-01,2022-04-01,2022,4,211,26247,12.95,503838.53,2.49
2022-04-01,2022-04-01,2022,4,42,3816,13.85,66301.95,1.49
2022-04-01,2022-04-01,2022,4,130,274,43.13,15073.38,5.95
2022-04-01,2022-04-01,2022,4,7,1988,15.42,38511.42,1.76
2022-04-01,2022-04-01,2022,4,238,76831,11.39,1328855.25,2.31
2022-04-01,2022-04-01,2022,4,125,18860,13.03,367343.14,2.61
2022-04-01,2022-04-01,2022,4,89,241,28.96,8141.33,2.55
2022-04-01,2022-04-01,2022,4,70,12755,31.77,572812.43,5.91
2022-04-01,2022-04-01,2022,4,215,288,51.91,19563.03,7.86
2022-04-01,2022-04-01,2022,4,76,196,30.34,6466.17,0.67
2022-04-01,2022-04-01,2022,4,177,101,29.98,3337.52,1.16
2022-04-01,2022-04-01,2022,4,247,308,21.08,7922.56,1.91
2022-04-01,2022-04-01,2022,4,61,598,25.71,18270.91,3.06
2022-04-01,2022-04-01,2022,4,66,1396,19.34,34982.56,3.13
2022-04-01,2022-04-01,2022,4,146,1914,14.78,37091.96,2.04
2022-04-01,2022-04-01,2022,4,52,910,18.88,22967.25,3.67
2022-04-01,2022-04-01,2022,4,157,245,33.24,10847.76,5.39
2022-04-01,2022-04-01,2022,4,180,24,42.91,1273.49,5.91
2022-04-01,2022-04-01,2022,4,212,56,26.12,1629.09,0.34
2022-04-01,2022-04-01,2022,4,85,85,29.17,2901.99,2.2
2022-04-01,2022-04-01,2022,4,72,134,27.26,3915.57,0.68
2022-04-01,2022-04-01,2022,4,46,6,32.47,210.6,1.17
2022-04-01,2022-04-01,2022,4,167,85,22.28,2152.79,0.53
2022-04-01,2022-04-01,2022,4,14,151,40.65,6907.77,2.25
2022-04-01,2022-04-01,2022,4,78,84,29.73,2826.44,1.08
2022-04-01,2022-04-01,2022,4,3,35,29.81,1175.65,0.61
2022-04-01,2022-04-01,2022,4,126,36,30.5,1219.46,1.05
2022-04-01,2022-04-01,2022,4,251,1,165,178.3,0
2022-04-01,2022-04-01,2022,4,191,96,35.73,3714.37,0.62
2022-04-01,2022-04-01,2022,4,139,59,37.93,2434.48,0.7
2022-04-01,2022-04-01,2022,4,60,28,22.11,678.41,0.46
2022-04-01,2022-04-01,2022,4,214,3,20.8,64.8,0
2022-04-01,2022-04-01,2022,4,6,3,4.67,31.5,0
2022-04-01,2022-04-01,2022,4,109,3,45.63,196.45,0.22
2022-04-01,2022-04-01,2022,4,99,1,2.5,3.3,0
2022-04-01,2022-04-01,2022,4,187,2,57.6,155.9,0
2022-04-01,2022-04-01,2022,4,59,1,36.43,53.84,7.56
2022-04-01,2022-04-01,2022,4,162,112492,11.68,2027948.32,2.39
2022-04-01,2022-04-01,2022,4,90,60300,11.47,1067627.14,2.37
2022-04-01,2022-04-01,2022,4,48,111766,12.17,2063151.47,2.34
2022-04-01,2022-04-01,2022,4,163,102022,11.96,1862680.85,2.38
2022-04-01,2022-04-01,2022,4,114,42230,11.97,767808.73,2.44
2022-04-01,2022-04-01,2022,4,148,35584,13.87,723513.13,2.68
2022-04-01,2022-04-01,2022,4,75,23512,12.02,396592.51,1.91
2022-04-01,2022-04-01,2022,4,140,68903,11.85,1234140.98,2.29
2022-04-01,2022-04-01,2022,4,144,31235,13.09,602807.97,2.46
2022-04-01,2022-04-01,2022,4,186,110662,12.15,2025390.8,2.35
2022-04-01,2022-04-01,2022,4,244,3088,18.23,71436.77,2.43
2022-04-01,2022-04-01,2022,4,263,74460,11.16,1282958.68,2.27
2022-04-01,2022-04-01,2022,4,13,21025,17.55,523245.33,3.37
2022-04-01,2022-04-01,2022,4,47,67,30.96,2304.63,0.64
2022-04-01,2022-04-01,2022,4,37,407,22.49,11578.65,3.49
2022-04-01,2022-04-01,2022,4,223,751,29.41,29375.73,4.55
2022-04-01,2022-04-01,2022,4,65,3163,19.13,78722.44,3.12
2022-04-01,2022-04-01,2022,4,198,104,25.91,3386.32,4.03
2022-04-01,2022-04-01,2022,4,124,52,41.68,2653.56,5.26
2022-04-01,2022-04-01,2022,4,26,75,33.94,2859.68,1.69
2022-04-01,2022-04-01,2022,4,134,221,43.84,12014.55,6.07
2022-04-01,2022-04-01,2022,4,120,26,42.96,1364.3,4.09
2022-04-01,2022-04-01,2022,4,194,172,37.5,8959.46,6.87
2022-04-01,2022-04-01,2022,4,224,5663,12.73,107783.25,2.42
2022-04-01,2022-04-01,2022,4,80,894,21.61,25551.29,3.98
2022-04-01,2022-04-01,2022,4,152,3338,13.93,60917.59,1.99
2022-04-01,2022-04-01,2022,4,33,2533,19.98,66405.27,3.6
2022-04-01,2022-04-01,2022,4,235,138,35.5,5510.29,0.55
2022-04-01,2022-04-01,2022,4,220,107,21.96,2772.32,1.24
2022-04-01,2022-04-01,2022,4,28,180,41.69,9821.36,6.2
2022-04-01,2022-04-01,2022,4,260,556,23.39,16533.97,2.87
2022-04-01,2022-04-01,2022,4,127,192,22.33,5148.35,2.26
2022-04-01,2022-04-01,2022,4,188,347,26.11,10661.78,2.55
2022-04-01,2022-04-01,2022,4,119,123,26.24,3724.9,1.39
2022-04-01,2022-04-01,2022,4,136,66,31.44,2281.14,0.41
2022-04-01,2022-04-01,2022,4,242,112,27.4,3399.67,0.49
2022-04-01,2022-04-01,2022,4,69,140,24.06,3788.92,1.07
2022-04-01,2022-04-01,2022,4,105,2,20.5,51.3,1.35
2022-04-01,2022-04-01,2022,4,35,117,30.03,3742.46,0.47
2022-04-01,2022-04-01,2022,4,208,60,26.87,1932.12,1.86
2022-04-01,2022-04-01,2022,4,173,37,25.24,1105.46,1.82
2022-04-01,2022-04-01,2022,4,19,30,37.08,1204.24,0.68
2022-04-01,2022-04-01,2022,4,96,8,26.63,237.47,1.24
2022-04-01,2022-04-01,2022,4,5,30,66.7,2739.7,0
2022-04-01,2022-04-01,2022,4,15,8,51.54,442.7,0.26
2022-04-01,2022-04-01,2022,4,237,169999,9.89,2659647.44,2.06
2022-04-01,2022-04-01,2022,4,132,154519,47.8,9651062.2,7.27
2022-04-01,2022-04-01,2022,4,50,27148,12.09,492319.25,2.24
2022-04-01,2022-04-01,2022,4,79,92574,12.05,1696081.32,2.46
2022-04-01,2022-04-01,2022,4,100,56940,12.32,1057481.05,2.24
2022-04-01,2022-04-01,2022,4,233,45181,12.25,847455.41,2.42
2022-04-01,2022-04-01,2022,4,45,4806,16.02,107977.98,2.6
2022-04-01,2022-04-01,2022,4,166,21844,13.41,408424.37,2.51
2022-04-01,2022-04-01,2022,4,181,1458,20.16,38209.75,3.5
2022-04-01,2022-04-01,2022,4,122,25,36.87,1018.93,0.69
2022-04-01,2022-04-01,2022,4,51,179,34.58,6892.19,0.43
2022-04-01,2022-04-01,2022,4,39,178,36.49,7103.75,0.61
2022-04-01,2022-04-01,2022,4,228,201,28.07,7436.47,4.54
2022-04-01,2022-04-01,2022,4,23,95,50.96,5788.25,0.41
2022-04-01,2022-04-01,2022,4,145,1728,26.98,62335.52,4.52
2022-04-01,2022-04-01,2022,4,129,573,24.97,17495.69,2.83
2022-04-01,2022-04-01,2022,4,88,10089,18.16,253684.44,3.08
2022-04-01,2022-04-01,2022,4,243,493,20.65,12852.88,2.97
2022-04-01,2022-04-01,2022,4,123,39,32.15,1442.72,2.51
2022-04-01,2022-04-01,2022,4,219,279,51.95,17430.67,5.62
2022-04-01,2022-04-01,2022,4,189,432,20.9,11670.28,4.06
2022-04-01,2022-04-01,2022,4,8,20,41.98,1191.76,9.52
2022-04-01,2022-04-01,2022,4,196,150,39.34,7324.95,5.06
2022-04-01,2022-04-01,2022,4,22,58,35.94,2362.68,1.18
2022-04-01,2022-04-01,2022,4,179,683,15.38,13088.56,1.78
2022-04-01,2022-04-01,2022,4,91,112,32.39,3955.35,0.56
2022-04-01,2022-04-01,2022,4,106,222,23.63,6706.06,3.79
2022-04-01,2022-04-01,2022,4,1,123,79.63,12186.87,12.03
2022-04-01,2022-04-01,2022,4,192,22,29.54,723.02,1.77
2022-04-01,2022-04-01,2022,4,213,139,29.59,4685.86,0.33
2022-04-01,2022-04-01,2022,4,175,12,37.71,515.75,2.75
2022-04-01,2022-04-01,2022,4,147,43,20.57,983.24,0.55
2022-04-01,2022-04-01,2022,4,210,73,39.86,3173.17,0.44
2022-04-01,2022-04-01,2022,4,250,44,27.21,1345.04,0.25
2022-04-01,2022-04-01,2022,4,21,58,32.39,2122.91,1.91
2022-04-01,2022-04-01,2022,4,101,37,56.04,2271.2,0.41
2022-04-01,2022-04-01,2022,4,44,25,58.56,1756.37,1.2
2022-04-01,2022-04-01,2022,4,115,1,91.37,107.77,0
2022-04-01,2022-04-01,2022,4,245,2,25.03,75.07,7.19
2022-04-01,2022-04-01,2022,4,170,107817,11.74,1947493.89,2.36
2022-04-01,2022-04-01,2022,4,137,42868,11.35,744738.96,2.14
2022-04-01,2022-04-01,2022,4,161,138989,12.04,2557419.21,2.39
2022-04-01,2022-04-01,2022,4,143,44381,11.01,751681.6,2.22
2022-04-01,2022-04-01,2022,4,265,7985,48.84,404756.59,0.67
2022-04-01,2022-04-01,2022,4,254,114,37.73,4864,0.55
2022-04-01,2022-04-01,2022,4,63,32,33.38,1199.58,2.37
2022-04-01,2022-04-01,2022,4,10,900,53.33,63498.95,8.4
2022-04-01,2022-04-01,2022,4,25,1889,19.1,46064.1,3.1
2022-04-01,2022-04-01,2022,4,92,98,37.07,4187.24,2.25
2022-04-01,2022-04-01,2022,4,155,59,34.42,2299.81,1.97
2022-04-01,2022-04-01,2022,4,24,12354,12.71,223008.03,2.41
2022-04-01,2022-04-01,2022,4,141,91830,10.59,1513296.12,2.16
2022-04-01,2022-04-01,2022,4,12,1575,17.97,38081.22,2.6
2022-04-01,2022-04-01,2022,4,36,317,23.66,9846.04,4.37
2022-04-01,2022-04-01,2022,4,195,105,27.05,3743.17,4.05
2022-04-01,2022-04-01,2022,4,202,100,24.03,2968.06,3.15
2022-04-01,2022-04-01,2022,4,29,53,42.08,2445.89,0.44
2022-04-01,2022-04-01,2022,4,34,73,20.79,1954.9,3.32
2022-04-01,2022-04-01,2022,4,86,67,48,3474.5,0.24
2022-04-01,2022-04-01,2022,4,62,165,28.22,5396.87,2.44
2022-04-01,2022-04-01,2022,4,165,103,29.05,3201.08,0.43
2022-04-01,2022-04-01,2022,4,98,8,34.32,306.32,3.11
2022-04-01,2022-04-01,2022,4,131,65,32.39,2298.88,0.4
2022-04-01,2022-04-01,2022,4,190,102,21.92,2798.7,3.57
2022-04-01,2022-04-01,2022,4,258,39,30.53,1372.59,1.57
2022-04-01,2022-04-01,2022,4,9,17,31.42,597.7,1.25
2022-04-01,2022-04-01,2022,4,31,35,33.53,1505.81,5.43
2022-04-01,2022-04-01,2022,4,16,20,29.56,630.42,0.38
2022-04-01,2022-04-01,2022,4,240,19,23.27,547.75,3.22
2022-04-01,2022-04-01,2022,4,171,18,26.41,530.95,0.59
2022-04-01,2022-04-01,2022,4,206,2,34.5,86.72,4.79
2022-04-01,2022-04-01,2022,4,111,4,19.52,92.68,2.86
2022-04-01,2022-04-01,2022,4,246,54567,12.31,1013459.59,2.42
2022-04-01,2022-04-01,2022,4,264,36065,20.7,1053604.48,3.78
2022-04-01,2022-04-01,2022,4,261,18138,17.51,444065.2,3.01
2022-04-01,2022-04-01,2022,4,49,597,21.61,16244.99,3.34
2022-04-01,2022-04-01,2022,4,209,6025,17.06,145134.12,3.1
2022-04-01,2022-04-01,2022,4,68,88273,12.51,1664521.06,2.44
2022-04-01,2022-04-01,2022,4,113,47820,11.71,856261.23,2.43
2022-04-01,2022-04-01,2022,4,41,10978,12.48,183650.24,1.85
2022-04-01,2022-04-01,2022,4,64,25,33.1,967.78,2.74
2022-04-01,2022-04-01,2022,4,259,42,39.02,1821.18,0.52
2022-04-01,2022-04-01,2022,4,205,139,33.99,5054.95,0.13
2022-04-01,2022-04-01,2022,4,241,58,29.21,1885.42,0.84
2022-04-01,2022-04-01,2022,4,4,4550,14.07,93299.53,2.73
2022-04-01,2022-04-01,2022,4,151,33803,11.8,573246.5,2.21
2022-04-01,2022-04-01,2022,4,216,388,52.97,25765.97,8.44
2022-04-01,2022-04-01,2022,4,138,94133,31.49,4318147.94,6.22
2022-04-01,2022-04-01,2022,4,217,105,20.09,2552.23,1.92
2022-04-01,2022-04-01,2022,4,108,52,38.09,2190.83,0.32
2022-04-01,2022-04-01,2022,4,20,66,32.25,2547.79,2.5
2022-04-01,2022-04-01,2022,4,178,12,35.01,478.1,1.35
2022-04-01,2022-04-01,2022,4,112,913,18.58,23177.74,3.54
2022-04-01,2022-04-01,2022,4,56,91,37.35,4367.24,4.52
2022-04-01,2022-04-01,2022,4,193,559,15.61,10935.55,1.53
2022-04-01,2022-04-01,2022,4,83,122,19.64,3007.4,2.67
2022-04-01,2022-04-01,2022,4,102,34,20.71,804.55,1.33
2022-04-01,2022-04-01,2022,4,11,38,47.84,1951.05,0.44
2022-04-01,2022-04-01,2022,4,117,78,56.83,4950.75,0.16
2022-04-01,2022-04-01,2022,4,174,69,36.13,2834.72,0.59
2022-04-01,2022-04-01,2022,4,149,31,33.23,1144.54,0.66
2022-04-01,2022-04-01,2022,4,257,76,27.67,2754.7,4.88
2022-04-01,2022-04-01,2022,4,67,38,40.35,1730.17,0.82
2022-04-01,2022-04-01,2022,4,73,10,28.32,313.29,1.45
2022-04-01,2022-04-01,2022,4,169,74,22.87,1836.46,0.4
2022-04-01,2022-04-01,2022,4,133,76,25.88,2382.19,2.65
2022-04-01,2022-04-01,2022,4,32,45,30.44,1558.49,1.36
2022-04-01,2022-04-01,2022,4,184,3,47.37,168.65,0.67
2022-04-01,2022-04-01,2022,4,154,4,79.8,368.17,2.97
2022-04-01,2022-04-01,2022,4,252,15,40.86,732.43,4.78
2022-04-01,2022-04-01,2022,4,156,7,43.13,397.24,2.56
2022-05-01,2022-05-01,2022,5,211,25225,13.52,501343.76,2.58
2022-05-01,2022-05-01,2022,5,65,3181,19.83,81760.34,3.28
2022-05-01,2022-05-01,2022,5,13,22019,18.2,565398.93,3.48
2022-05-01,2022-05-01,2022,5,61,643,26.96,21296.28,4.3
2022-05-01,2022-05-01,2022,5,62,157,27.02,5056.35,3.24
2022-05-01,2022-05-01,2022,5,50,27702,12.67,522233.56,2.35
2022-05-01,2022-05-01,2022,5,123,42,33.08,1569.73,1.16
2022-05-01,2022-05-01,2022,5,45,4464,16.48,103245.88,2.81
2022-05-01,2022-05-01,2022,5,17,452,23.77,13200.66,3.51
2022-05-01,2022-05-01,2022,5,209,6671,18.12,169522.59,3.29
2022-05-01,2022-05-01,2022,5,106,191,23.52,5699.72,3.87
2022-05-01,2022-05-01,2022,5,56,126,40.35,6500.72,5.96
